財產號碼,購買日期,財產名稱,使用年限,規格,型號,單價,保管單位,存放地點,保管人,備註,廠商名稱,狀態,採購單號,經費類別,經費來源,會計科目,傳票號碼,傳票日期,廠牌,型號
1020143000,1021021,豎笛,6,1.調性：Bb、2.黑木或黑檀木 3.附盒、竹片,支,"26,800",學生事務處課外活動指導組,K12101,王棋慧,,全方位樂器有限公司,正常,採字1020000295,校內單位,學生事務處,其他設備,31021017065,1021017,SCHREIBER,WS6025S
1020144000,1021021,長笛,6,1.閉孔式、2.鎳銀材質、表面鍍銀 3.附盒,支,"12,000",學生事務處課外活動指導組,K12101,王棋慧,,全方位樂器有限公司,正常,採字1020000295,校內單位,學生事務處,其他設備,31021017065,1021017,YAMAHA,YEL221
1030013000,1030709,捕手裝備組,5,"1.含護膝 , 護胸、2.含頭盔 , 面罩 ",組,"10,618",學生事務處課外活動指導組,O12400,王棋慧,,國際露營體育用品社,正常,採字1030000062,校內單位,學生事務處,其他設備,31030710105,1030710,SSK,護膝、護胸、頭盔、面罩
1030014002,1030709,鋁棒,5,1.鋁製球棒、2.CNT碳纖維奈米科技、3.比賽、練習用規格,支,"11,250",學生事務處課外活動指導組,O12400,王棋慧,,國際露營體育用品社,正常,採字1030000062,校內單位,學生事務處,其他設備,31030710105,1030710,EASTON,BG2
1030023001,1030724,除濕機,5,除濕能力每日14公升、含液晶面板，可設定除濕環境,臺,"13,125",學生事務處課外活動指導組,H10901,王棋慧,,新勝電器行,正常,採字1030000065,校內單位,學生事務處,其他設備,31030725003,1030725,日立,RD-280FS
1030023002,1030724,除濕機,5,除濕能力每日14公升、含液晶面板，可設定除濕環境,臺,"13,125",學生事務處課外活動指導組,H30100,王棋慧,,新勝電器行,正常,採字1030000065,校內單位,學生事務處,其他設備,31030725003,1030725,日立,RD-280FS
1030023003,1030724,除濕機,5,除濕能力每日14公升、含液晶面板，可設定除濕環境,臺,"13,125",學生事務處課外活動指導組,K12103,王棋慧,,新勝電器行,正常,採字1030000065,校內單位,學生事務處,其他設備,31030725003,1030725,日立,RD-280FS
1030024000,1030724,桁架,5,1.鋁合金材質，內徑25mm、2.口字型3M*2M、3.含底座及支撐腳架 ,組,"58,800",學生事務處課外活動指導組,H10700,王棋慧,,太陽神國際照明設備有限公司,正常,採字1030000068,校內單位,學生事務處,其他設備,31030725003,1030725,太陽神,桁架3M*2M
1030178001,1031105,龍頭鼓,5,1.尺寸70*70*73cm  2.鼓桶原木製、龍頭雕飾。 3.含鼓架、滑輪。 4.牛皮製鼓面。 ,座,"28,000",學生事務處課外活動指導組,H20101,王棋慧,,九天民俗技藝團許振榮,正常,採字1030000245,校內單位,學生事務處,其他設備,31031106114,1031106,九天民俗技藝工作室,訂製品
1030178002,1031105,龍頭鼓,5,1.尺寸70*70*73cm 2.鼓桶原木製、龍頭雕飾。 3.含鼓架、滑輪。 4.牛皮製鼓面。 ,座,"28,000",學生事務處課外活動指導組,H20101,王棋慧,,九天民俗技藝團許振榮,正常,採字1030000245,校內單位,學生事務處,其他設備,31031106114,1031106,九天民俗技藝工作室,訂製品
1030178003,1031105,龍頭鼓,5,1.尺寸70*70*73cm 2.鼓桶原木製、龍頭雕飾。 3.含鼓架、滑輪。 4.牛皮製鼓面。 ,座,"28,000",學生事務處課外活動指導組,H20101,王棋慧,,九天民俗技藝團許振榮,正常,採字1030000245,校內單位,學生事務處,其他設備,31031106114,1031106,九天民俗技藝工作室,訂製品
1030178004,1031105,龍頭鼓,5,1.尺寸70*70*73cm 2.鼓桶原木製、龍頭雕飾。 3.含鼓架、滑輪。 4.牛皮製鼓面。  ,座,"28,000",學生事務處課外活動指導組,H20101,王棋慧,,九天民俗技藝團許振榮,正常,採字1030000245,校內單位,學生事務處,其他設備,31031106114,1031106,九天民俗技藝工作室,訂製品
1030178005,1031105,龍頭鼓,5,1.尺寸70*70*73cm 2.鼓桶原木製、龍頭雕飾。 3.含鼓架、滑輪。 4.牛皮製鼓面。 ,座,"28,000",學生事務處課外活動指導組,H20101,王棋慧,,九天民俗技藝團許振榮,正常,採字1030000245,校內單位,學生事務處,其他設備,31031106114,1031106,九天民俗技藝工作室,訂製品
1039055001,1031020,電腦-螢幕,4,19吋、解析度1366*768、對比1000:1,台,"3,000",學生事務處課外活動指導組,H10400,王棋慧,學權部,葉興資訊有限公司,正常,採字1030000147,校內單位,學生事務處,其他設備,31031021105,1031021,Acer,V196HQL
1039055002,1031020,電腦-螢幕,4,19吋、解析度1366*768、對比1000:1,台,"3,000",學生事務處課外活動指導組,H10400,王棋慧,,葉興資訊有限公司,正常,採字1030000147,校內單位,學生事務處,其他設備,31031021105,1031021,Acer,V196HQL
1039055003,1031020,電腦-螢幕,4,19吋、解析度1366*768、對比1000:1,台,"3,000",學生事務處課外活動指導組,H10400,王棋慧,使用者:林泓濱 ,葉興資訊有限公司,正常,採字1030000147,校內單位,學生事務處,其他設備,31031021105,1031021,Acer,V196HQL
1040004000,1040416,膠裝機,5,1.最大尺寸200頁、2.加熱與冷卻槽各一、3. 1.5KG以內,臺,"13,000",學生事務處課外活動指導組,H10200,王棋慧,,祐誠興業有限公司,正常,採字1040000034,校內單位,學生事務處,其他設備,31040417060,1040417,BAS,T-80
1040006000,1040424,木偶,5,1.手工雕刻。2.角色-女旦。3. 24吋。,尊,"30,000",學生事務處課外活動指導組,PRH1,王棋慧,,見素人文事業有限公司,正常,採字1040000031,校內單位,學生事務處,其他設備,31040427014,1040427,見素人文,訂製品
1040007000,1040424,桁架,5,1. 鋁合金材質。2. 內徑25mm以上。3.TRUSS四角型238 300CM*4、200CM*2。4. 支撐腳架1.8M*2、3/8螺絲配件*28組。,組,"47,040",學生事務處課外活動指導組,H10700,王棋慧,,太陽神國際照明設備有限公司,正常,採字1040000032,校內單位,學生事務處,其他設備,31040427013,1040427,太陽神,訂製品
1040009000,1040427,打擊網,5,1.棒壘專用約2m*2m 2.可自動集球 3.附收納手提袋,座,"14,500",學生事務處課外活動指導組,O12400,王棋慧,,大立體育用品社林進順,正常,採字1040000042,校內單位,學生事務處,其他設備,31040428077,1040428,大立體育用品,2M*2M
1040020001,1040515,二胡,5,1.詩韻二級。2.紅木製琴桿及琴筒。3.六角形琴筒4.附琴盒。,支,"14,000",學生事務處課外活動指導組,H10901,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,虎丘,311103-33B
1040020002,1040515,二胡,5,1.詩韻二級。2.紅木製琴桿及琴筒。3.六角形琴筒4.附琴盒。,支,"14,000",學生事務處課外活動指導組,H10901,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,詩韻二級,311103-33B
1040020003,1040515,二胡,5,1.詩韻二級。2.紅木製琴桿及琴筒。3.六角形琴筒4.附琴盒。,支,"14,000",學生事務處課外活動指導組,H10901,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,詩韻二級,311103-33B
1040020004,1040515,二胡,5,1.詩韻二級。2.紅木製琴桿及琴筒。3.六角形琴筒4.附琴盒。,支,"14,000",學生事務處課外活動指導組,H10901,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,詩韻二級,311103-33B
1040021000,1040515,中胡,5,1.非機械軸 2.血檀木材質 3.附琴盒,支,"38,000",學生事務處課外活動指導組,H10901,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,虎丘,311704-1
1040022000,1040515,爵士鼓,5,"1. 五件鼓組。2. 附銅鈸、小鼓架。3. 附鼓椅、鼓棒。4.鼓肚材質：白楊木及桃花心木混合。5.小鼓：14""*15""木肚。",組,"45,000",學生事務處課外活動指導組,H30100,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,PEARL,EXL725P/C
1040023000,1040515,次中音薩克斯風,6,1. 調性Bb調。2. 口徑：6.10(155mm)。3. 附高音F#鍵，管身可拆卸。,支,"44,000",學生事務處課外活動指導組,H30100,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,JUPITER,JTS-787GL
1040024000,1040515,低音號,5,1. 低音Bb調。2. 管徑0.709(18mm)。3. 銅合金。,支,"90,000",學生事務處課外活動指導組,H30100,王棋慧,,全方位樂器有限公司,正常,採字1040000039,校內單位,學生事務處,其他設備,31040518060,1040518,JUPITER,JCB-482L
1040098000,1040923,無線麥克風,5,1.UHF雙頻自動選訊無線麥克風抗4G干擾、2.雙頻道自動選訊、3.綠色背光的LCD顯示視窗，可以顯示群組、頻道、頻率、訊號強度、天線選訊動作、音頻輸出強度、發射器、電池容量、干擾訊號警告指示及面板鎖定或解除操作、4.具ACT功能，能自動、快速、精確的追鎖發射器頻率自動同步於工作頻道、5.搭配二支ACT手握式無線麥克風  ,組,"10,000",學生事務處課外活動指導組,H10200,王棋慧,,葉興資訊有限公司,正常,採字1040000086,校內單位,學生事務處,其他設備,31040923001,1040923,MIPRO,ACT-600
1040156000,1041016,冷藏冷凍櫃,10,1.尺寸寬121cm*高202cm*77cm 。2.具溫度顯示器 。3.溫控冷凍可達-20℃，冷藏7℃。,臺,"22,500",學生事務處課外活動指導組,H11000,王棋慧,,萬國冷凍餐飲櫥具具超市,正常,採字1040000311,校內單位,學生事務處,其他設備,31041016107,1041016,萬國,訂製品
1050014000,1050418,桁架 ,5,1.鋁合金材質 2.內徑25mm ,組,"17,640",學生事務處課外活動指導組,H10700,王棋慧,包括：鐵製底座*2片、支撐腳*2支、六面接頭*1座。 ,太陽神國際照明設備有限公司,正常,採字1050000070,校內單位,學生事務處,其他設備,31050419039,1050419,太陽神,TRUSS 底座&支撐腳
1050034001,1050503,喇叭,5,1.功率可達500W 2.內建開關式電源供應器 3.具鋁振膜壓縮驅動器,個,"15,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1050000066,校內單位,學生事務處,其他設備,31050504124,1050504,EUROLIVE,B215D
1050034002,1050503,喇叭,5,1.功率可達500W 2.內建開關式電源供應器 3.具鋁振膜壓縮驅動器,個,"15,000",學生事務處課外活動指導組,K12102,王棋慧, ,全方位樂器有限公司,正常,採字1050000066,校內單位,學生事務處,其他設備,31050504124,1050504,EUROLIVE,B215D
1050099000,1050726,低音豎笛,5,1.調性：低音Bb調 2.音孔：貝姆氏 3.按鍵系統：20鍵、含7閉孔指鍵 4.管體材質：ABS樹脂 5.按鍵材質：鎳銀合金（表面鍍鎳） 6.吹口：4C ,支,"77,000",學生事務處課外活動指導組,K12101,王棋慧, ,全方位樂器有限公司,正常,採字1050000066,校內單位,學生事務處,其他設備,31050727046,1050727,YAMAHA,YCL221 II
1050106000,1050728,單眼相機,5,1.具 18-135mm 變焦鏡組 2.2000 萬像素 3.支援 Full HD (1920x1080)短片格式 4.具雙像素CMOS自動對焦技術 5.支援 WiFi 功能 6.高容量鋰電池,臺,"36,000",學生事務處課外活動指導組,H10100,王棋慧, ,雅士照相器材行,正常,採字1050000128,校內單位,學生事務處,其他設備,31050729057,1050729,CANON,EOS 70D
1050108000,1050728,全景相機,5,1.支援F2.0 大光圈 2.1400萬高畫素 3.支援錄影Full HD規格(最長25分鐘或4G) 4.支援錄影直接上傳手機播放 5.靜態攝影Live View即時取景 6.手動快門最長60秒-1/6400秒 7.充飽電可拍攝260張照片 8.內建8G 記憶體 9.內建HDMI(D型),臺,"13,000",學生事務處課外活動指導組,H10100,王棋慧, ,雅士照相器材行,正常,採字1050000146,校內單位,學生事務處,其他設備,31050729057,1050729,RICOH,THETA S
1050144003,1050908,筆記型電腦,4,1.螢幕：15吋 LED 解析度 1024768 2.處理器：Intel Core i7 2.2GHz第四代製程 3.記憶體：8GB DDR3 1600MHz 4.硬碟機：500G 7200轉 5.光碟機：DVD燒錄器 6.系統支援 WIN8、WIN8.1 PRO、WIN10驅動 7.作業系統：WIN10 64Bit隨機版（合法版權） 8.1個USB 3.0，2個USB 2.0  9.1個耳機/喇叭/線路輸出，支援內崁式麥克風的耳機 10.網路攝影機：HD攝影機 11.音效：立體聲 / 耳機輸出及喇叭裝置 / 內建麥克風 12.區域網路：RJ-45 100/1000 MBps 乙太網路埠 13.無線網路：802.11 bgn 14.藍牙：bluetooth 4.0 15.電池：鋰電池 (電池使用時間4小時) 16.標準配件：電腦包、滑鼠 17.具中華民國環保標章認證,臺,"22,000",學生事務處課外活動指導組,H10400,王棋慧, ,慶銘資訊有限公司,正常,採字1050000072,校內單位,學生事務處,其他設備,31050909045,       ,Acer,Aspire E5-572G
1050145000,1050908,平板電腦,5,1.iOS 9作業系統 2.螢幕8吋以下 3.記憶體 64G 4.2048 x 1536 像素，326 ppi 解析度 5.Retina 顯示器 6.WIFI及藍芽技術,臺,"15,200",學生事務處課外活動指導組,H10100,王棋慧, ,慶銘資訊有限公司,正常,採字1050000147,校內單位,學生事務處,其他設備,31050909045,1050909,Apple,iPad mini 4
1050299000,1051213,筆記型電腦,4,1.螢幕：15.6吋 LED 解析度 1024x768 2.處理器：Intel Core i7 2.3GHz第四代製程 3.記憶體：8GB DDR3 1600MHz 4.硬碟機：500G 7200轉 5.內建光碟機：DVD燒錄器 6.系統支援 WIN8、WIN8.1 PRO或WIN7、WIN10驅動 7.作業系統：WIN10 Pro 64Bit隨機版(合法版權) 8.1個USB 3.0，2個USB 2.0 9.1個耳機/喇叭/線路輸出，支援內崁式麥克風的耳機 10.內建網路攝影機：HD攝影機 11.音效：立體聲 / 耳機輸出及喇叭裝置/內建麥克風,臺,"22,000",學生事務處課外活動指導組,H10502,王棋慧, ,慶銘資訊有限公司,正常,採字1050000533,專案,(105年度)104~106年技職院校跨校資源共享通識教育英語課程雲端學習計畫,機械儀器及設備,31051214059,1051214,acer,Aspire E 15 E5-572G-70PB
1050575002,1060814,無線麥克風,5,"1.手握式*2支 2. 接收頻道數:雙頻道. 3. 機箱規格:EIA 標準─U. 4. 接收方式:CPU 控制自動選訊接收. 5. 載波頻段:UHP 480~934MHz. 6. 接收天線:後置分離式設計. 7. 實用靈敏度:輸入 10dBμV 時,S/N>80Db 8. 綜合頻率響應:50Hz~18kHz. 9. 靜音控制模式:『音碼及雜訊鎖定』雙重靜音控制. 10. 音量輸出:各頻道具有音量控制器個別調整音量. 11. 最大輸出電壓:兩段切換:Line 及 Mic.",臺,"10,000",學生事務處課外活動指導組,H10600,王棋慧, ,環恩科技事業有限公司,正常,採字1050000808,專案,,機械儀器及設備,31060822006,1060822,MIPRO,ACT-58II
1050577000,1060814,機櫃,5,1. 尺寸：19吋、內高900x內深700x外寬600mm 2. 含前後門 3. 含散熱風扇 4. 附有門鎖 5. 側門板：可拆式設計。  6. 蓋板設計：採分段式設計，可調整線路進出位置。 7. 鋁柱處理：內鋁柱分成方孔式與鐵條式型材設計，溝槽式鋁擠型材，採陽極處理、強度高。 8. 移動與固定：設有PU活動輪，可防止滑動與走位。 9.表面烤漆塗裝及防鏽處理。,組,"10,500",學生事務處課外活動指導組,H10200,王棋慧, ,環恩科技事業有限公司,正常,採字1050000808,專案,,機械儀器及設備,31060822006,1060822,捷座,CH-650-21
1059048000,1051116,虛擬攝影棚-數位導播機,5,"1.輸入輸出： 影像輸入: 10路、10-bit SDI X 10、10-bit HDMI X 1、聲音輸入: 類比平衡式XLR X 2 聲音輸出: 類比平衡式XLR X 2、2路embedded SDI、影像輸出: 8路 SDI Program output X 2、HDMI Program output X 1、SDI Preview output X 1、SDI Aux. Output X 3、像下轉換 SDI Program output X 1 (4K to HD) Multi View Output：1x SDI & 1x HDMI 2.格式： SD格式: 625/25 PAL 4:3 and 16:9, 525/29.97 NTSC 4:3 and 16:9 HD格式: 1080i50, 1080i59.94, 720p50, 720p59.94 Ultra HD 4K格式：3840x2160p23.98、3840x2160p24、3840x2160p25、3840x2160p29.97。 影像取樣:4:2:2 10-bit 3.含導播控制軟體 4.作業系統：相容Mac OS X and Windows 5.處理：處理延遲：< 2Lines、聲音混音器：12 input x 2 channel mixer、On/Off/Audio-Follow-Video、增益控制 6.Upstream Keyers/4、Downstream Keyers/2、線性/亮度 Keyers/7、色度 Keyers/4、圖型產生器/7、色彩產生器/2、轉場Keyer(Stinger/DVE)各1、數位特效with 3D Borders & Drop Shadow/1 7.內建2組媒體播放器- 最長片段 Ultra HD 4K 有180 frames最長片段在1080HD 有720 frames 靜態影像格式PNG, TGA, BMP, GIF, JPEG and TIFF 靜態影像格式TGA Sequence 8.介面：最低監視解析度1366 x 768、前面版：內建LCD 監視螢幕含27個LED按鍵操控 9.含H264高畫質錄影盒含1TB內存空間 10.含SDI to HDMI訊號轉換器一個 11.含 H264 Pro Recorder 12. 含 GC530 高畫質錄影盒 1TB 容量 ",套,"123,000",學生事務處課外活動指導組,H10502,王棋慧,包含4K導播機*1、H264高畫質錄影和(1TB)*1、Mini Converter ? SDI to HDMI*1、VIDPROREC H264 Pro Recorder*1、GC530高畫質錄影盒1TB*1,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,blackmagicdesign,ATEM 1M/E
1059050000,1051116,虛擬攝影棚-液晶顯示器,6,尺寸： LED 液晶顯示器32 吋 面板解析度?:1366 x 768? 動態對比度?:1000000:1? 高畫質數位影音端子(HDMI 2.0)?:3? AV端子(Composite)?:1 (與色差共用)? 色差端子(Component)?:1? 電腦音訊端子(PC聲音/DVI)?:1? 類比音訊輸出端子?:1? USB插槽?:2 (照片/音樂/影片/錄影) 電腦影像端子 (D-Sub):1? 數位音源輸出(SPDIF)?:1(同軸)?LED液晶顯示器32RH5500,台,"10,000",學生事務處課外活動指導組,H10502,王棋慧,,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,BenQ,32IE5500
1059051000,1051116,虛擬攝影棚-監聽喇叭,5,5.25英吋低音單體、高音喇叭1英尺、防磁外殼、低頻輸出40W 高頻輸出30W、頻率響應60Hz~22kHz、輸入端子：XLR平衡、TRS平衡/非平衡,對,"13,000",學生事務處課外活動指導組,H10502,王棋慧,,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,Tascam,Tascam
1059052000,1051116,虛擬攝影棚-10路專業混音機,5,"-頻率響應:Mic Input to Main Output (Gain @ Unity)+0, -1 dB, <10 Hz to 80 kHz -動態範圍: >115 dB, Mic In to Main Out -幻象電源：+48 VDC -輸入阻抗Input Impedance： Mic Input:                             3 k?, balanced Mono Channel Line Input:      34 k? balanced Stereo Returns:                   20 k? balanced Talkback Mic:                      1 k? balanced ",台,"18,000",學生事務處課外活動指導組,K12101,王棋慧,,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,Kingstage,RMV10/2FX
1059053001,1051116,虛擬攝影棚-專業攝影機(含三腳架),5,"1.感光元件：背照式ExmorR 1.0type CMOS (13.2 x 8.8mm) 2.有效畫素：約 1420 萬 (16:9) 3.鏡頭：12X Carl Zeiss Vario-Sonnar T* 鏡頭  4.焦距：29-348mm (相當於35mm片幅時) 5.光圈：F2.8 - F4.5 可選自動/手動  6.內建光學濾鏡：1/4ND、1/16ND、1/64ND 7.最低照度60i時: 3lux(快門速度1/60光圈/增益自動) 8.可選擇自動對焦/手動對焦, 10 mm to ∞ (Wide), 1000 mm to ∞ (Tele) 9.內建麥克風：全指向立體聲電容式麥克風 10.錄影格式： XAVC Long422 / 1920x1080 / 60p, 60i, 30p, 24p XAVC Long422 / 1280x720 / 60p AVCHD / 1920x1080 / 60p, 60i, 30p, 24p AVCHD / 1280x720 / 60p DV / 720x480 / 60i 11.觀景窗：1.0 cm (0.39 type) OLED Approx. 1.44M dots 12.液晶螢幕LCD：8.8 cm (3.5 type) Approx. 1.56M dots. 13.聲音紀錄：杜比數位 5.1 / 2 聲道變焦麥克風 14.錄音調整：可，手動 31 階 15.輸入/出介面： SDI輸出：3G-SDI / HD-SDI / SD-SDI HDMI輸出： Type A 聲音輸入：XLR x 2 / Line 耳機輸出：迷你立體聲插孔 USB：Multi/Micro USB插孔 16.WiFi/NFC：支援格式 IEEE 802.11 b/g/n 頻段 2.4GHz，安全WEP/WPA-PSK/WPA2-PSK 17.記錄媒體：SDHC / SDXC，MS卡-超高容量鋰電池*1、Extreme Pro SDXC U3  專業高速記憶卡  64G (95 MB/秒)*1 18.其它配件-攝影機專用背包、數位攝影機專用旅充充電器、有線領夾式麥克風(XLR) *1、三腳架(承重範圍 4kg 以上)*1 組  ",台,"120,000",學生事務處課外活動指導組,H10502,王棋慧, ,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,SONY,PXW-X70
1059053002,1051116,虛擬攝影棚-專業攝影機(含三腳架),5,"1.感光元件：背照式ExmorR 1.0type CMOS (13.2 x 8.8mm) 2.有效畫素：約 1420 萬 (16:9) 3.鏡頭：12X Carl Zeiss Vario-Sonnar T* 鏡頭  4.焦距：29-348mm (相當於35mm片幅時) 5.光圈：F2.8 - F4.5 可選自動/手動  6.內建光學濾鏡：1/4ND、1/16ND、1/64ND 7.最低照度60i時: 3lux(快門速度1/60光圈/增益自動) 8.可選擇自動對焦/手動對焦, 10 mm to ∞ (Wide), 1000 mm to ∞ (Tele) 9.內建麥克風：全指向立體聲電容式麥克風 10.錄影格式： XAVC Long422 / 1920x1080 / 60p, 60i, 30p, 24p XAVC Long422 / 1280x720 / 60p AVCHD / 1920x1080 / 60p, 60i, 30p, 24p AVCHD / 1280x720 / 60p DV / 720x480 / 60i 11.觀景窗：1.0 cm (0.39 type) OLED Approx. 1.44M dots 12.液晶螢幕LCD：8.8 cm (3.5 type) Approx. 1.56M dots. 13.聲音紀錄：杜比數位 5.1 / 2 聲道變焦麥克風 14.錄音調整：可，手動 31 階 15.輸入/出介面： SDI輸出：3G-SDI / HD-SDI / SD-SDI HDMI輸出： Type A 聲音輸入：XLR x 2 / Line 耳機輸出：迷你立體聲插孔 USB：Multi/Micro USB插孔 16.WiFi/NFC：支援格式 IEEE 802.11 b/g/n 頻段 2.4GHz，安全WEP/WPA-PSK/WPA2-PSK 17.記錄媒體：SDHC / SDXC，MS卡-超高容量鋰電池*1、Extreme Pro SDXC U3  專業高速記憶卡  64G (95 MB/秒)*1 18.其它配件-攝影機專用背包、數位攝影機專用旅充充電器、有線領夾式麥克風(XLR) *1、三腳架(承重範圍 4kg 以上)*1 組  ",台,"120,000",學生事務處課外活動指導組,H10502,王棋慧, ,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,SONY,PXW-X70
1059057000,1051116,虛擬攝影棚-液晶顯示器(含移動架),6,"1.背光技術：LED 2.螢幕尺寸: 50型 3.面板解析度：1920 x 1080 ?4. 動態對比度：1,000,000:1? 5.最大可視角度（水平/垂直）：178 /178 ? 6.畫質調校技術?：Senseye真色彩技術 六色+膚色獨立調整? 7.動態對比調整?：自動對比度增強、動態背光調整? 8.輸出/輸入端子?：數位影音端子(HDMI 2.0)?*3、?AV端子(Composite)?*1(與色差端子共用)?、色差端子(Component)?*1?、電腦音訊端子(PC聲音/DVI)?*1、?數位音源輸出(SPDIF) (同軸)?*1?、類比音訊輸出端子?*1(與耳機共用)?、USB插槽?*1 (照片/音樂/影片)、?電腦影像端子(D-Sub)?*1? 9.電源：電源需求110V,60Hz、開機消耗功率67.4W(標準值)91.3W(最大值)、待機秏電量<0.5W",台,"26,000",學生事務處課外活動指導組,H10502,王棋慧,,大同世界科技股份有限公司,正常,採字1040000896,專案,(105年度)104-105年度教學卓越計畫,機械儀器及設備,31051121038,1051121,BenQ,50IW6500
1060005001,1060503,繪圖板,5,"1.觸控筆與多點觸控工作區域 224 x 140 公釐 2.數位板重量 1kg以內 3.含8個可自訂的快速鍵4.多功能觸控環 5.電池運作可達12 小時 6.介面 USB或無線(RF)連接 7.感應筆技術無線、免電池感應筆 8.精確度（數位筆）0.25 公釐 9.壓感等級 2,048級  10.傾斜感應範圍 - 60° ~ + 60° 11.解析度：每公釐 200 條線 (5,080 lpi)  12.最高讀取速度 200 pps",臺,"12,000",學生事務處課外活動指導組,O32400,王棋慧, ,神奕科技有限公司,正常,採字1060000129,校內單位,學生事務處,其他設備,31060508138,1060508,WACOM,PTH-651
1060005002,1060503,繪圖板,5,"1.觸控筆與多點觸控工作區域 224 x 140 公釐 2.數位板重量 1kg以內 3.含8個可自訂的快速鍵4.多功能觸控環 5.電池運作可達12 小時 6.介面 USB或無線(RF)連接 7.感應筆技術無線、免電池感應筆 8.精確度（數位筆）0.25 公釐 9.壓感等級 2,048級  10.傾斜感應範圍 - 60° ~ + 60° 11.解析度：每公釐 200 條線 (5,080 lpi)  12.最高讀取速度 200 pps",臺,"12,000",學生事務處課外活動指導組,O32400,王棋慧, ,神奕科技有限公司,正常,採字1060000129,校內單位,學生事務處,其他設備,31060508138,1060508,WACOM,PTH-651
1060015001,1060510,平面式擋網,5,"1.移動平面式3M*3M、2.管徑1""、3.網面材質聚乙烯60股*4.5CM",座,"11,000",學生事務處課外活動指導組,O12400,王棋慧, ,外邦開發工程有限公司,正常,採字1060000130,校內單位,學生事務處,其他設備,31060531051,1060531,外邦開發工程有限公司,移動平面式3M*3M
1060015002,1060510,平面式擋網,5,"1.移動平面式3M*3M、2.管徑1""、3.網面材質聚乙烯60股*4.5CM",座,"11,000",學生事務處課外活動指導組,O12400,王棋慧, ,外邦開發工程有限公司,正常,採字1060000130,校內單位,學生事務處,其他設備,31060531051,1060531,外邦開發工程有限公司,移動平面式3M*3M
1060015003,1060510,平面式擋網,5,"1.移動平面式3M*3M、2.管徑1""、3.網面材質聚乙烯60股*4.5CM",座,"11,000",學生事務處課外活動指導組,O12400,王棋慧, ,外邦開發工程有限公司,正常,採字1060000130,校內單位,學生事務處,其他設備,31060531051,1060531,外邦開發工程有限公司,移動平面式3M*3M
1060015004,1060510,平面式擋網,5,"1.移動平面式3M*3M、2.管徑1""、3.網面材質聚乙烯60股*4.5CM",座,"11,000",學生事務處課外活動指導組,O12400,王棋慧, ,外邦開發工程有限公司,正常,採字1060000130,校內單位,學生事務處,其他設備,31060531051,1060531,外邦開發工程有限公司,移動平面式3M*3M
1060030000,1060621,吉祥物裝,2,1.適合身高160~170cm穿戴式  2.客製化訂製  3.水晶超柔絨布  4.支援立地式功能,具,"35,000",學生事務處課外活動指導組,H10200,王棋慧, ,仲威文化創意有限公司,正常,採字1060000147,校內單位,學生事務處,其他設備,31060626049,1060626,仲威文化創意有限公司,弘光公仔
1060032000,1060621,桁架,5,1.鋁合金材質 2.內徑25mm 3.長度3公尺 4.含轉接頭,組,"27,000",學生事務處課外活動指導組,H10700,王棋慧, ,太陽神國際照明設備有限公司,正常,採字1060000030,校內單位,學生事務處,其他設備,31060626050,1060626,太陽神國際照明設備有限公司,3M
1060034001,1060621,電鋼琴,5,"1.88鍵 2.鍵盤力度 5段，固定力度 3.全鍵重疊音色(可調音量平衡) 4.超自然鋼琴音色 5.MIDI格式 符合GM2, GS, XGlite規格 6.最大同時發聲數 128 音 7.音色數(電鋼琴)25種 8.古典調律法 8種, 可選調律法主調 9.標準音高調音 415.3 至466.2 Hz 10.等化器(4頻帶數位等化器) 11.音量 11 段調整 12.SMF錄音器 13.歌曲儲存格式：標準MIDI檔 14.可儲存標準MIDI檔音樂",臺,"48,750",學生事務處課外活動指導組,H11400,王棋慧, ,全方位樂器有限公司,正常,採字1060000050,校內單位,學生事務處,其他設備,31060927017,1060927,ROLAND,FP-50
